"","Year","Scenario","TraceNumber","CNF_LF","ID"
"50982",2046,"DPNF",940,7.722911947,50982
"50983",2047,"DPNF",940,8.042486124,50983
"50984",2048,"DPNF",940,12.69796843,50984
"50985",2049,"DPNF",940,18.85996576,50985
"50986",2050,"DPNF",940,16.78500288,50986
"50987",2051,"DPNF",940,12.39532853,50987
"50988",2052,"DPNF",940,14.93162073,50988
"50989",2053,"DPNF",940,17.45556444,50989
"50990",2054,"DPNF",940,18.31376611,50990
"50991",2055,"DPNF",940,13.70185741,50991
"50992",2056,"DPNF",940,15.94716105,50992
"50993",2057,"DPNF",940,20.59682426,50993
"50994",2058,"DPNF",940,20.82529784,50994
"50995",2059,"DPNF",940,8.840830689,50995
"50996",2060,"DPNF",940,16.9340265,50996
"50997",2017,"DPNF",941,11.13034657,50997
"50998",2018,"DPNF",941,11.64940545,50998
"50999",2019,"DPNF",941,15.75576956,50999
"51000",2020,"DPNF",941,16.77073899,51000
"51001",2021,"DPNF",941,15.68190315,51001
"51002",2022,"DPNF",941,17.22412183,51002
"51003",2023,"DPNF",941,12.77219213,51003
"51004",2024,"DPNF",941,9.469333512,51004
"51005",2025,"DPNF",941,16.20087121,51005
"51006",2026,"DPNF",941,14.82316391,51006
"51007",2027,"DPNF",941,14.29860438,51007
"51008",2028,"DPNF",941,16.01252423,51008
"51009",2029,"DPNF",941,19.7591155,51009
"51010",2030,"DPNF",941,23.24016749,51010
"51011",2031,"DPNF",941,11.83954383,51011
"51012",2032,"DPNF",941,7.105410931,51012
"51013",2033,"DPNF",941,13.50454887,51013
"51014",2034,"DPNF",941,16.17241808,51014
"51015",2035,"DPNF",941,22.15407565,51015
"51016",2036,"DPNF",941,22.19309179,51016
"51017",2037,"DPNF",941,17.55391843,51017
"51018",2038,"DPNF",941,10.75808394,51018
"51019",2039,"DPNF",941,7.687807776,51019
"51020",2040,"DPNF",941,12.65754425,51020
"51021",2041,"DPNF",941,14.45336159,51021
"51022",2042,"DPNF",941,15.51129864,51022
"51023",2043,"DPNF",941,16.36388489,51023
"51024",2044,"DPNF",941,18.39816392,51024
"51025",2045,"DPNF",941,7.722911947,51025
"51026",2046,"DPNF",941,8.042486124,51026
"51027",2047,"DPNF",941,12.69796843,51027
"51028",2048,"DPNF",941,18.85996576,51028
"51029",2049,"DPNF",941,16.78500288,51029
"51030",2050,"DPNF",941,12.39532853,51030
"51031",2051,"DPNF",941,14.93162073,51031
"51032",2052,"DPNF",941,17.45556444,51032
"51033",2053,"DPNF",941,18.31376611,51033
"51034",2054,"DPNF",941,13.70185741,51034
"51035",2055,"DPNF",941,15.94716105,51035
"51036",2056,"DPNF",941,20.59682426,51036
"51037",2057,"DPNF",941,20.82529784,51037
"51038",2058,"DPNF",941,8.840830689,51038
"51039",2059,"DPNF",941,16.9340265,51039
"51040",2060,"DPNF",941,12.90519563,51040
"51041",2017,"DPNF",942,11.64940545,51041
"51042",2018,"DPNF",942,15.75576956,51042
"51043",2019,"DPNF",942,16.77073899,51043
"51044",2020,"DPNF",942,15.68190315,51044
"51045",2021,"DPNF",942,17.22412183,51045
"51046",2022,"DPNF",942,12.77219213,51046
"51047",2023,"DPNF",942,9.469333512,51047
"51048",2024,"DPNF",942,16.20087121,51048
"51049",2025,"DPNF",942,14.82316391,51049
"51050",2026,"DPNF",942,14.29860438,51050
"51051",2027,"DPNF",942,16.01252423,51051
"51052",2028,"DPNF",942,19.7591155,51052
"51053",2029,"DPNF",942,23.24016749,51053
"51054",2030,"DPNF",942,11.83954383,51054
"51055",2031,"DPNF",942,7.105410931,51055
"51056",2032,"DPNF",942,13.50454887,51056
"51057",2033,"DPNF",942,16.17241808,51057
"51058",2034,"DPNF",942,22.15407565,51058
"51059",2035,"DPNF",942,22.19309179,51059
"51060",2036,"DPNF",942,17.55391843,51060
"51061",2037,"DPNF",942,10.75808394,51061
"51062",2038,"DPNF",942,7.687807776,51062
"51063",2039,"DPNF",942,12.65754425,51063
"51064",2040,"DPNF",942,14.45336159,51064
"51065",2041,"DPNF",942,15.51129864,51065
"51066",2042,"DPNF",942,16.36388489,51066
"51067",2043,"DPNF",942,18.39816392,51067
"51068",2044,"DPNF",942,7.722911947,51068
"51069",2045,"DPNF",942,8.042486124,51069
"51070",2046,"DPNF",942,12.69796843,51070
"51071",2047,"DPNF",942,18.85996576,51071
"51072",2048,"DPNF",942,16.78500288,51072
"51073",2049,"DPNF",942,12.39532853,51073
"51074",2050,"DPNF",942,14.93162073,51074
"51075",2051,"DPNF",942,17.45556444,51075
"51076",2052,"DPNF",942,18.31376611,51076
"51077",2053,"DPNF",942,13.70185741,51077
"51078",2054,"DPNF",942,15.94716105,51078
"51079",2055,"DPNF",942,20.59682426,51079
"51080",2056,"DPNF",942,20.82529784,51080
"51081",2057,"DPNF",942,8.840830689,51081
"51082",2058,"DPNF",942,16.9340265,51082
"51083",2059,"DPNF",942,12.90519563,51083
"51084",2060,"DPNF",942,14.09747729,51084
"51085",2017,"DPNF",943,15.75576956,51085
"51086",2018,"DPNF",943,16.77073899,51086
"51087",2019,"DPNF",943,15.68190315,51087
"51088",2020,"DPNF",943,17.22412183,51088
"51089",2021,"DPNF",943,12.77219213,51089
"51090",2022,"DPNF",943,9.469333512,51090
"51091",2023,"DPNF",943,16.20087121,51091
"51092",2024,"DPNF",943,14.82316391,51092
"51093",2025,"DPNF",943,14.29860438,51093
"51094",2026,"DPNF",943,16.01252423,51094
"51095",2027,"DPNF",943,19.7591155,51095
"51096",2028,"DPNF",943,23.24016749,51096
"51097",2029,"DPNF",943,11.83954383,51097
"51098",2030,"DPNF",943,7.105410931,51098
"51099",2031,"DPNF",943,13.50454887,51099
"51100",2032,"DPNF",943,16.17241808,51100
"51101",2033,"DPNF",943,22.15407565,51101
"51102",2034,"DPNF",943,22.19309179,51102
"51103",2035,"DPNF",943,17.55391843,51103
"51104",2036,"DPNF",943,10.75808394,51104
"51105",2037,"DPNF",943,7.687807776,51105
"51106",2038,"DPNF",943,12.65754425,51106
"51107",2039,"DPNF",943,14.45336159,51107
"51108",2040,"DPNF",943,15.51129864,51108
"51109",2041,"DPNF",943,16.36388489,51109
"51110",2042,"DPNF",943,18.39816392,51110
"51111",2043,"DPNF",943,7.722911947,51111
"51112",2044,"DPNF",943,8.042486124,51112
"51113",2045,"DPNF",943,12.69796843,51113
"51114",2046,"DPNF",943,18.85996576,51114
"51115",2047,"DPNF",943,16.78500288,51115
"51116",2048,"DPNF",943,12.39532853,51116
"51117",2049,"DPNF",943,14.93162073,51117
"51118",2050,"DPNF",943,17.45556444,51118
"51119",2051,"DPNF",943,18.31376611,51119
"51120",2052,"DPNF",943,13.70185741,51120
"51121",2053,"DPNF",943,15.94716105,51121
"51122",2054,"DPNF",943,20.59682426,51122
"51123",2055,"DPNF",943,20.82529784,51123
"51124",2056,"DPNF",943,8.840830689,51124
"51125",2057,"DPNF",943,16.9340265,51125
"51126",2058,"DPNF",943,12.90519563,51126
"51127",2059,"DPNF",943,14.09747729,51127
"51128",2060,"DPNF",943,12.27069653,51128
"51129",2017,"DPNF",944,16.77073899,51129
"51130",2018,"DPNF",944,15.68190315,51130
"51131",2019,"DPNF",944,17.22412183,51131
"51132",2020,"DPNF",944,12.77219213,51132
"51133",2021,"DPNF",944,9.469333512,51133
"51134",2022,"DPNF",944,16.20087121,51134
"51135",2023,"DPNF",944,14.82316391,51135
"51136",2024,"DPNF",944,14.29860438,51136
"51137",2025,"DPNF",944,16.01252423,51137
"51138",2026,"DPNF",944,19.7591155,51138
"51139",2027,"DPNF",944,23.24016749,51139
"51140",2028,"DPNF",944,11.83954383,51140
"51141",2029,"DPNF",944,7.105410931,51141
"51142",2030,"DPNF",944,13.50454887,51142
"51143",2031,"DPNF",944,16.17241808,51143
"51144",2032,"DPNF",944,22.15407565,51144
"51145",2033,"DPNF",944,22.19309179,51145
"51146",2034,"DPNF",944,17.55391843,51146
"51147",2035,"DPNF",944,10.75808394,51147
"51148",2036,"DPNF",944,7.687807776,51148
"51149",2037,"DPNF",944,12.65754425,51149
"51150",2038,"DPNF",944,14.45336159,51150
"51151",2039,"DPNF",944,15.51129864,51151
"51152",2040,"DPNF",944,16.36388489,51152
"51153",2041,"DPNF",944,18.39816392,51153
"51154",2042,"DPNF",944,7.722911947,51154
"51155",2043,"DPNF",944,8.042486124,51155
"51156",2044,"DPNF",944,12.69796843,51156
"51157",2045,"DPNF",944,18.85996576,51157
"51158",2046,"DPNF",944,16.78500288,51158
"51159",2047,"DPNF",944,12.39532853,51159
"51160",2048,"DPNF",944,14.93162073,51160
"51161",2049,"DPNF",944,17.45556444,51161
"51162",2050,"DPNF",944,18.31376611,51162
"51163",2051,"DPNF",944,13.70185741,51163
"51164",2052,"DPNF",944,15.94716105,51164
"51165",2053,"DPNF",944,20.59682426,51165
"51166",2054,"DPNF",944,20.82529784,51166
"51167",2055,"DPNF",944,8.840830689,51167
"51168",2056,"DPNF",944,16.9340265,51168
"51169",2057,"DPNF",944,12.90519563,51169
"51170",2058,"DPNF",944,14.09747729,51170
"51171",2059,"DPNF",944,12.27069653,51171
"51172",2060,"DPNF",944,17.83431448,51172
"51173",2017,"DPNF",945,15.68190315,51173
"51174",2018,"DPNF",945,17.22412183,51174
"51175",2019,"DPNF",945,12.77219213,51175
"51176",2020,"DPNF",945,9.469333512,51176
"51177",2021,"DPNF",945,16.20087121,51177
"51178",2022,"DPNF",945,14.82316391,51178
"51179",2023,"DPNF",945,14.29860438,51179
"51180",2024,"DPNF",945,16.01252423,51180
"51181",2025,"DPNF",945,19.7591155,51181
"51182",2026,"DPNF",945,23.24016749,51182
"51183",2027,"DPNF",945,11.83954383,51183
"51184",2028,"DPNF",945,7.105410931,51184
"51185",2029,"DPNF",945,13.50454887,51185
"51186",2030,"DPNF",945,16.17241808,51186
"51187",2031,"DPNF",945,22.15407565,51187
"51188",2032,"DPNF",945,22.19309179,51188
"51189",2033,"DPNF",945,17.55391843,51189
"51190",2034,"DPNF",945,10.75808394,51190
"51191",2035,"DPNF",945,7.687807776,51191
"51192",2036,"DPNF",945,12.65754425,51192
"51193",2037,"DPNF",945,14.45336159,51193
"51194",2038,"DPNF",945,15.51129864,51194
"51195",2039,"DPNF",945,16.36388489,51195
"51196",2040,"DPNF",945,18.39816392,51196
"51197",2041,"DPNF",945,7.722911947,51197
"51198",2042,"DPNF",945,8.042486124,51198
"51199",2043,"DPNF",945,12.69796843,51199
"51200",2044,"DPNF",945,18.85996576,51200
"51201",2045,"DPNF",945,16.78500288,51201
"51202",2046,"DPNF",945,12.39532853,51202
"51203",2047,"DPNF",945,14.93162073,51203
"51204",2048,"DPNF",945,17.45556444,51204
"51205",2049,"DPNF",945,18.31376611,51205
"51206",2050,"DPNF",945,13.70185741,51206
"51207",2051,"DPNF",945,15.94716105,51207
"51208",2052,"DPNF",945,20.59682426,51208
"51209",2053,"DPNF",945,20.82529784,51209
"51210",2054,"DPNF",945,8.840830689,51210
"51211",2055,"DPNF",945,16.9340265,51211
"51212",2056,"DPNF",945,12.90519563,51212
"51213",2057,"DPNF",945,14.09747729,51213
"51214",2058,"DPNF",945,12.27069653,51214
"51215",2059,"DPNF",945,17.83431448,51215
"51216",2060,"DPNF",945,15.48603846,51216
"51217",2017,"DPNF",946,17.22412183,51217
"51218",2018,"DPNF",946,12.77219213,51218
"51219",2019,"DPNF",946,9.469333512,51219
"51220",2020,"DPNF",946,16.20087121,51220
"51221",2021,"DPNF",946,14.82316391,51221
"51222",2022,"DPNF",946,14.29860438,51222
"51223",2023,"DPNF",946,16.01252423,51223
"51224",2024,"DPNF",946,19.7591155,51224
"51225",2025,"DPNF",946,23.24016749,51225
"51226",2026,"DPNF",946,11.83954383,51226
"51227",2027,"DPNF",946,7.105410931,51227
"51228",2028,"DPNF",946,13.50454887,51228
"51229",2029,"DPNF",946,16.17241808,51229
"51230",2030,"DPNF",946,22.15407565,51230
"51231",2031,"DPNF",946,22.19309179,51231
"51232",2032,"DPNF",946,17.55391843,51232
"51233",2033,"DPNF",946,10.75808394,51233
"51234",2034,"DPNF",946,7.687807776,51234
"51235",2035,"DPNF",946,12.65754425,51235
"51236",2036,"DPNF",946,14.45336159,51236
"51237",2037,"DPNF",946,15.51129864,51237
"51238",2038,"DPNF",946,16.36388489,51238
"51239",2039,"DPNF",946,18.39816392,51239
"51240",2040,"DPNF",946,7.722911947,51240
"51241",2041,"DPNF",946,8.042486124,51241
"51242",2042,"DPNF",946,12.69796843,51242
"51243",2043,"DPNF",946,18.85996576,51243
"51244",2044,"DPNF",946,16.78500288,51244
"51245",2045,"DPNF",946,12.39532853,51245
"51246",2046,"DPNF",946,14.93162073,51246
"51247",2047,"DPNF",946,17.45556444,51247
"51248",2048,"DPNF",946,18.31376611,51248
"51249",2049,"DPNF",946,13.70185741,51249
"51250",2050,"DPNF",946,15.94716105,51250
"51251",2051,"DPNF",946,20.59682426,51251
"51252",2052,"DPNF",946,20.82529784,51252
"51253",2053,"DPNF",946,8.840830689,51253
"51254",2054,"DPNF",946,16.9340265,51254
"51255",2055,"DPNF",946,12.90519563,51255
"51256",2056,"DPNF",946,14.09747729,51256
"51257",2057,"DPNF",946,12.27069653,51257
"51258",2058,"DPNF",946,17.83431448,51258
"51259",2059,"DPNF",946,15.48603846,51259
"51260",2060,"DPNF",946,11.97263285,51260
"51261",2017,"DPNF",947,12.77219213,51261
"51262",2018,"DPNF",947,9.469333512,51262
"51263",2019,"DPNF",947,16.20087121,51263
"51264",2020,"DPNF",947,14.82316391,51264
"51265",2021,"DPNF",947,14.29860438,51265
"51266",2022,"DPNF",947,16.01252423,51266
"51267",2023,"DPNF",947,19.7591155,51267
"51268",2024,"DPNF",947,23.24016749,51268
"51269",2025,"DPNF",947,11.83954383,51269
"51270",2026,"DPNF",947,7.105410931,51270
"51271",2027,"DPNF",947,13.50454887,51271
"51272",2028,"DPNF",947,16.17241808,51272
"51273",2029,"DPNF",947,22.15407565,51273
"51274",2030,"DPNF",947,22.19309179,51274
"51275",2031,"DPNF",947,17.55391843,51275
"51276",2032,"DPNF",947,10.75808394,51276
"51277",2033,"DPNF",947,7.687807776,51277
"51278",2034,"DPNF",947,12.65754425,51278
"51279",2035,"DPNF",947,14.45336159,51279
"51280",2036,"DPNF",947,15.51129864,51280
"51281",2037,"DPNF",947,16.36388489,51281
"51282",2038,"DPNF",947,18.39816392,51282
"51283",2039,"DPNF",947,7.722911947,51283
"51284",2040,"DPNF",947,8.042486124,51284
"51285",2041,"DPNF",947,12.69796843,51285
"51286",2042,"DPNF",947,18.85996576,51286
"51287",2043,"DPNF",947,16.78500288,51287
"51288",2044,"DPNF",947,12.39532853,51288
"51289",2045,"DPNF",947,14.93162073,51289
"51290",2046,"DPNF",947,17.45556444,51290
"51291",2047,"DPNF",947,18.31376611,51291
"51292",2048,"DPNF",947,13.70185741,51292
"51293",2049,"DPNF",947,15.94716105,51293
"51294",2050,"DPNF",947,20.59682426,51294
"51295",2051,"DPNF",947,20.82529784,51295
"51296",2052,"DPNF",947,8.840830689,51296
"51297",2053,"DPNF",947,16.9340265,51297
"51298",2054,"DPNF",947,12.90519563,51298
"51299",2055,"DPNF",947,14.09747729,51299
"51300",2056,"DPNF",947,12.27069653,51300
"51301",2057,"DPNF",947,17.83431448,51301
"51302",2058,"DPNF",947,15.48603846,51302
"51303",2059,"DPNF",947,11.97263285,51303
"51304",2060,"DPNF",947,8.953410046,51304
"51305",2017,"DPNF",948,9.469333512,51305
"51306",2018,"DPNF",948,16.20087121,51306
"51307",2019,"DPNF",948,14.82316391,51307
"51308",2020,"DPNF",948,14.29860438,51308
"51309",2021,"DPNF",948,16.01252423,51309
"51310",2022,"DPNF",948,19.7591155,51310
"51311",2023,"DPNF",948,23.24016749,51311
"51312",2024,"DPNF",948,11.83954383,51312
"51313",2025,"DPNF",948,7.105410931,51313
"51314",2026,"DPNF",948,13.50454887,51314
"51315",2027,"DPNF",948,16.17241808,51315
"51316",2028,"DPNF",948,22.15407565,51316
"51317",2029,"DPNF",948,22.19309179,51317
"51318",2030,"DPNF",948,17.55391843,51318
"51319",2031,"DPNF",948,10.75808394,51319
"51320",2032,"DPNF",948,7.687807776,51320
"51321",2033,"DPNF",948,12.65754425,51321
"51322",2034,"DPNF",948,14.45336159,51322
"51323",2035,"DPNF",948,15.51129864,51323
"51324",2036,"DPNF",948,16.36388489,51324
"51325",2037,"DPNF",948,18.39816392,51325
"51326",2038,"DPNF",948,7.722911947,51326
"51327",2039,"DPNF",948,8.042486124,51327
"51328",2040,"DPNF",948,12.69796843,51328
"51329",2041,"DPNF",948,18.85996576,51329
"51330",2042,"DPNF",948,16.78500288,51330
"51331",2043,"DPNF",948,12.39532853,51331
"51332",2044,"DPNF",948,14.93162073,51332
"51333",2045,"DPNF",948,17.45556444,51333
"51334",2046,"DPNF",948,18.31376611,51334
"51335",2047,"DPNF",948,13.70185741,51335
"51336",2048,"DPNF",948,15.94716105,51336
"51337",2049,"DPNF",948,20.59682426,51337
"51338",2050,"DPNF",948,20.82529784,51338
"51339",2051,"DPNF",948,8.840830689,51339
"51340",2052,"DPNF",948,16.9340265,51340
"51341",2053,"DPNF",948,12.90519563,51341
"51342",2054,"DPNF",948,14.09747729,51342
"51343",2055,"DPNF",948,12.27069653,51343
"51344",2056,"DPNF",948,17.83431448,51344
"51345",2057,"DPNF",948,15.48603846,51345
"51346",2058,"DPNF",948,11.97263285,51346
"51347",2059,"DPNF",948,8.953410046,51347
"51348",2060,"DPNF",948,10.88061246,51348
"51349",2017,"DPNF",949,16.20087121,51349
"51350",2018,"DPNF",949,14.82316391,51350
"51351",2019,"DPNF",949,14.29860438,51351
"51352",2020,"DPNF",949,16.01252423,51352
"51353",2021,"DPNF",949,19.7591155,51353
"51354",2022,"DPNF",949,23.24016749,51354
"51355",2023,"DPNF",949,11.83954383,51355
"51356",2024,"DPNF",949,7.105410931,51356
"51357",2025,"DPNF",949,13.50454887,51357
"51358",2026,"DPNF",949,16.17241808,51358
"51359",2027,"DPNF",949,22.15407565,51359
"51360",2028,"DPNF",949,22.19309179,51360
"51361",2029,"DPNF",949,17.55391843,51361
"51362",2030,"DPNF",949,10.75808394,51362
"51363",2031,"DPNF",949,7.687807776,51363
"51364",2032,"DPNF",949,12.65754425,51364
"51365",2033,"DPNF",949,14.45336159,51365
"51366",2034,"DPNF",949,15.51129864,51366
"51367",2035,"DPNF",949,16.36388489,51367
"51368",2036,"DPNF",949,18.39816392,51368
"51369",2037,"DPNF",949,7.722911947,51369
"51370",2038,"DPNF",949,8.042486124,51370
"51371",2039,"DPNF",949,12.69796843,51371
"51372",2040,"DPNF",949,18.85996576,51372
"51373",2041,"DPNF",949,16.78500288,51373
"51374",2042,"DPNF",949,12.39532853,51374
"51375",2043,"DPNF",949,14.93162073,51375
"51376",2044,"DPNF",949,17.45556444,51376
"51377",2045,"DPNF",949,18.31376611,51377
"51378",2046,"DPNF",949,13.70185741,51378
"51379",2047,"DPNF",949,15.94716105,51379
"51380",2048,"DPNF",949,20.59682426,51380
"51381",2049,"DPNF",949,20.82529784,51381
"51382",2050,"DPNF",949,8.840830689,51382
"51383",2051,"DPNF",949,16.9340265,51383
"51384",2052,"DPNF",949,12.90519563,51384
"51385",2053,"DPNF",949,14.09747729,51385
"51386",2054,"DPNF",949,12.27069653,51386
"51387",2055,"DPNF",949,17.83431448,51387
"51388",2056,"DPNF",949,15.48603846,51388
"51389",2057,"DPNF",949,11.97263285,51389
"51390",2058,"DPNF",949,8.953410046,51390
"51391",2059,"DPNF",949,10.88061246,51391
"51392",2060,"DPNF",949,14.1992324,51392
"51393",2017,"DPNF",950,14.82316391,51393
"51394",2018,"DPNF",950,14.29860438,51394
"51395",2019,"DPNF",950,16.01252423,51395
"51396",2020,"DPNF",950,19.7591155,51396
"51397",2021,"DPNF",950,23.24016749,51397
"51398",2022,"DPNF",950,11.83954383,51398
"51399",2023,"DPNF",950,7.105410931,51399
"51400",2024,"DPNF",950,13.50454887,51400
"51401",2025,"DPNF",950,16.17241808,51401
"51402",2026,"DPNF",950,22.15407565,51402
"51403",2027,"DPNF",950,22.19309179,51403
"51404",2028,"DPNF",950,17.55391843,51404
"51405",2029,"DPNF",950,10.75808394,51405
"51406",2030,"DPNF",950,7.687807776,51406
"51407",2031,"DPNF",950,12.65754425,51407
"51408",2032,"DPNF",950,14.45336159,51408
"51409",2033,"DPNF",950,15.51129864,51409
"51410",2034,"DPNF",950,16.36388489,51410
"51411",2035,"DPNF",950,18.39816392,51411
"51412",2036,"DPNF",950,7.722911947,51412
"51413",2037,"DPNF",950,8.042486124,51413
"51414",2038,"DPNF",950,12.69796843,51414
"51415",2039,"DPNF",950,18.85996576,51415
"51416",2040,"DPNF",950,16.78500288,51416
"51417",2041,"DPNF",950,12.39532853,51417
"51418",2042,"DPNF",950,14.93162073,51418
"51419",2043,"DPNF",950,17.45556444,51419
"51420",2044,"DPNF",950,18.31376611,51420
"51421",2045,"DPNF",950,13.70185741,51421
"51422",2046,"DPNF",950,15.94716105,51422
"51423",2047,"DPNF",950,20.59682426,51423
"51424",2048,"DPNF",950,20.82529784,51424
"51425",2049,"DPNF",950,8.840830689,51425
"51426",2050,"DPNF",950,16.9340265,51426
"51427",2051,"DPNF",950,12.90519563,51427
"51428",2052,"DPNF",950,14.09747729,51428
"51429",2053,"DPNF",950,12.27069653,51429
"51430",2054,"DPNF",950,17.83431448,51430
"51431",2055,"DPNF",950,15.48603846,51431
"51432",2056,"DPNF",950,11.97263285,51432
"51433",2057,"DPNF",950,8.953410046,51433
"51434",2058,"DPNF",950,10.88061246,51434
"51435",2059,"DPNF",950,14.1992324,51435
"51436",2060,"DPNF",950,11.97077813,51436
"51437",2017,"DPNF",951,14.29860438,51437
"51438",2018,"DPNF",951,16.01252423,51438
"51439",2019,"DPNF",951,19.7591155,51439
"51440",2020,"DPNF",951,23.24016749,51440
"51441",2021,"DPNF",951,11.83954383,51441
"51442",2022,"DPNF",951,7.105410931,51442
"51443",2023,"DPNF",951,13.50454887,51443
"51444",2024,"DPNF",951,16.17241808,51444
"51445",2025,"DPNF",951,22.15407565,51445
"51446",2026,"DPNF",951,22.19309179,51446
"51447",2027,"DPNF",951,17.55391843,51447
"51448",2028,"DPNF",951,10.75808394,51448
"51449",2029,"DPNF",951,7.687807776,51449
"51450",2030,"DPNF",951,12.65754425,51450
"51451",2031,"DPNF",951,14.45336159,51451
"51452",2032,"DPNF",951,15.51129864,51452
"51453",2033,"DPNF",951,16.36388489,51453
"51454",2034,"DPNF",951,18.39816392,51454
"51455",2035,"DPNF",951,7.722911947,51455
"51456",2036,"DPNF",951,8.042486124,51456
"51457",2037,"DPNF",951,12.69796843,51457
"51458",2038,"DPNF",951,18.85996576,51458
"51459",2039,"DPNF",951,16.78500288,51459
"51460",2040,"DPNF",951,12.39532853,51460
"51461",2041,"DPNF",951,14.93162073,51461
"51462",2042,"DPNF",951,17.45556444,51462
"51463",2043,"DPNF",951,18.31376611,51463
"51464",2044,"DPNF",951,13.70185741,51464
"51465",2045,"DPNF",951,15.94716105,51465
"51466",2046,"DPNF",951,20.59682426,51466
"51467",2047,"DPNF",951,20.82529784,51467
"51468",2048,"DPNF",951,8.840830689,51468
"51469",2049,"DPNF",951,16.9340265,51469
"51470",2050,"DPNF",951,12.90519563,51470
"51471",2051,"DPNF",951,14.09747729,51471
"51472",2052,"DPNF",951,12.27069653,51472
